Product Name,Original Price,Sale Price,Percentage Off,Product Category,Product Code,Rating,Link
"IAMS Advanced Health Healthy Immunity Chicken and Superfoods Adult Dry Dog Food, 12.25-kg",53.99,48.59,10.0,pet-care,142-7749-0,5.0,https://www.canadiantire.ca/en/pdp/iams-advanced-health-healthy-immunity-chicken-and-superfoods-adult-dry-dog-food-12-25-kg-1427749p.html#srp
Yukon Gear Unisex Realtree Edge Hunt Camp Clog,39.99,19.99,50.0,hunting,375-1456X,0.0,https://www.canadiantire.ca/en/pdp/yukon-gear-unisex-realtree-edge-hunt-camp-clog-3751456p.html#srp
"Bluehive 15W Wheat Straw Wireless Charing Pad, White",39.99,14.99,63.0,car-care-accessories,035-5465-2,0.0,https://www.canadiantire.ca/en/pdp/bluehive-15w-wheat-straw-wireless-charing-pad-white-0355465p.html#srp
"LG 43UQ7590PUB 43-in 4K Ultra HD LED Smart TV w/ Wi-Fi, Bluetooth, HDMI",429.99,,,electronics,399-9371-4,3.4,https://www.canadiantire.ca/en/pdp/lg-43uq7590pub-43-in-4k-ultra-hd-led-smart-tv-w-wi-fi-bluetooth-hdmi-3999371p.html#srp
"Certified 3 Layer Water Resistant Car Cover with UV Protection, Assorted, Medium: Fits cars 142"" to 168""(431 to 508 cm) in length",119.99,107.99,10.0,car-care-accessories,041-2257-0,1.0,https://www.canadiantire.ca/en/pdp/certified-3-layer-water-resistant-car-cover-with-uv-protection-assorted-medium-fits-cars-14-2-to-16-8-431-to-508-cm-in-length-0412257p.html#srp
"Simoniz Vent Clip Car Air Freshener, Vanilla Scent, 2-pk",4.99,3.99,20.0,car-care-accessories,037-4967-0,0.0,https://www.canadiantire.ca/en/pdp/simoniz-vent-clip-car-air-freshener-vanilla-scent-2-pk-0374967p.html#srp
Scosche MAGICMOUNT™ PRO² WINDOW & DASH Phone Car Mount,49.99,29.99,40.0,car-care-accessories,035-7417-6,0.0,https://www.canadiantire.ca/en/pdp/scosche-magicmount-pro-window-dash-phone-car-mount-0357417p.html#srp
"Meguiars Gold Class Synthetic Leather Cleaner & Protectant, 473-mL",17.99,16.19,10.0,car-care-accessories,039-6566-8,0.0,https://www.canadiantire.ca/en/pdp/meguiar-s-gold-class-synthetic-leather-cleaner-protectant-473-ml-0396566p.html#srp
"adidas OCEAUNZ Womens World Cup Club Soccer Ball, Size 5, White/Navy",33.99,,,team-sports-and-golf,499-0400-2,0.0,https://www.canadiantire.ca/en/pdp/adidas-oceaunz-women-s-world-cup-club-soccer-ball-size-5-white-navy-4990400p.html#srp
"Shell Rotella T6 Synthetic 0W40 Heavy Duty Diesel Engine Oil, 5-L",64.99,54.99,15.0,0287947,028-7931-8,4.8,https://www.canadiantire.ca/en/pdp/shell-rotella-t6-synthetic-0w40-heavy-duty-diesel-engine-oil-5-l-0287931p.html#srp
"Purina® Fancy Feast® Cat Food, Grilled Salmon, 85-g",0.99,0.9,9.0,pet-care,042-7187-4,4.7,https://www.canadiantire.ca/en/pdp/purina-fancy-feast-cat-food-grilled-salmon-85-g-0427187p.html#srp
"3M™ Filtrete™ Allergen Defense Micro Allergen Filter, MPR 1000, 16 x 25 x 1-in, 1-pk",22.49,17.99,20.0,home-environment,064-3441-0,4.8,https://www.canadiantire.ca/en/pdp/3m-filtrete-allergen-defense-micro-allergen-filter-mpr-1000-16-x-25-x-1-in-1-pk-0643441p.html#srp
"MAXIMUM Sledge Hammer, Comfort Grip Poly Handle, 10-lb",74.99,52.49,30.0,tools,057-4040-6,0.0,https://www.canadiantire.ca/en/pdp/maximum-sledge-hammer-comfort-grip-poly-handle-10-lb-0574040p.html#srp
"Rockford Fosgate Prime 3-Way Coaxial Full-Range Car Speaker, Black, 6-in x 9-in",149.99,99.99,33.0,car-care-accessories,035-8085-8,0.0,https://www.canadiantire.ca/en/pdp/rockford-fosgate-prime-3-way-coaxial-full-range-car-speaker-black-6-in-x-9-in-0358085p.html#srp
Supercycle Crosstrails Child Bike Helmet,32.99,27.99,15.0,cycling,073-5202X,0.0,https://www.canadiantire.ca/en/pdp/supercycle-crosstrails-child-bike-helmet-0735202p.html#srp
"Duracell Coppertop Alkaline AAA Batteries, 24-pk",28.99,22.99,21.0,hardware,065-3164-8,4.6,https://www.canadiantire.ca/en/pdp/duracell-coppertop-alkaline-aaa-batteries-24-pk-0653164p.html#srp
"Stratus Hawthorne Adult Bike, 700C, 7-Speed, Alloy V-brakes, Grey",549.99,449.99,18.0,cycling,071-2058-2,0.0,https://www.canadiantire.ca/en/pdp/stratus-hawthorne-adult-bike-700c-7-speed-alloy-v-brakes-grey-0712058p.html#srp
Hoover ONEPWR® Emerge+ Cordless Stick Vacuum Kit with 2 Batteries,499.99,399.99,20.0,cleaning,043-7101-6,4.8,https://www.canadiantire.ca/en/pdp/hoover-onepwr-emerge-cordless-stick-vacuum-kit-with-2-batteries-0437101p.html#srp
Braun Series 9: 9376cc Wet & Dry Rechargeable Electric Razer/Foil Shaver with Charging Stand,389.99,311.99,20.0,personal-garment-care,043-8828-2,4.5,https://www.canadiantire.ca/en/pdp/braun-series-9-9376cc-wet-dry-rechargeable-electric-razer-foil-shaver-with-charging-stand-0438828p.html#srp
"CANVAS Textilene Anti Fatigue Indoor Comfort Floor Mat, Grey, 18-in x 30-in",29.99,19.99,33.0,home-decor,068-8169-2,0.0,https://www.canadiantire.ca/en/pdp/canvas-textilene-anti-fatigue-indoor-comfort-floor-mat-grey-18-in-x-30-in-0688169p.html#srp
"KitchenAid Classic Forged Triple-Rivet Cutlery Wood Block with Built-in Sharpener, Pistachio, 14-pc",499.99,149.99,70.0,kitchen,142-6741-2,0.0,https://www.canadiantire.ca/en/pdp/kitchenaid-classic-forged-triple-rivet-cutlery-wood-block-with-built-in-sharpener-pistachio-14-pc-1426741p.html#srp
"Purina® Fancy Feast® Cat Food, Salmon, 85-g",0.99,0.9,9.0,pet-care,042-5293-2,4.7,https://www.canadiantire.ca/en/pdp/purina-fancy-feast-cat-food-salmon-85-g-0425293p.html#srp
"Temptations Meaty Tuna Bites Cat Treats, 42.5-g",3.49,3.14,10.0,pet-care,142-7818-6,4.7,https://www.canadiantire.ca/en/pdp/temptations-meaty-tuna-bites-cat-treats-42-5-g-1427818p.html#srp
Mastercraft Lightweight Framing Nailer with Aluminum Magazine,249.99,149.99,40.0,tools,058-1997-6,4.0,https://www.canadiantire.ca/en/pdp/mastercraft-lightweight-framing-nailer-with-aluminum-magazine-0581997p.html#srp
"Simoniz Vent Clip Car Air Freshener, Linen & Sky Scent, 2-pk",4.99,3.99,20.0,car-care-accessories,037-4963-8,0.0,https://www.canadiantire.ca/en/pdp/simoniz-vent-clip-car-air-freshener-linen-sky-scent-2-pk-0374963p.html#srp
Mastercraft Single Roller Adjustable Height Work Stand,39.99,27.99,30.0,tools,058-2541-4,0.0,https://www.canadiantire.ca/en/pdp/mastercraft-single-roller-adjustable-height-work-stand-0582541p.html#srp
"Meguiars Hot Rim Black Wheel Cleaner Spray, 709-mL",15.99,14.39,10.0,car-care-accessories,039-6565-0,0.0,https://www.canadiantire.ca/en/pdp/meguiar-s-hot-rim-black-wheel-cleaner-spray-709-ml-0396565p.html#srp
"Woods INSULATED Stainless Steel Tumbler, 600-mL",27.99,20.99,25.0,camping,076-1311X,0.0,https://www.canadiantire.ca/en/pdp/woods-insulated-stainless-steel-tumbler-600-ml-0761311p.html#srp
Hoover ONEPWR® Evolve Pet Elite Cordless Vacuum Kit,449.99,349.99,22.0,cleaning,043-7105-8,4.6,https://www.canadiantire.ca/en/pdp/hoover-onepwr-evolve-pet-elite-cordless-vacuum-kit-0437105p.html#srp
"Thermos Vacuum Insulated Stainless Steel Reusable Hydration Bottle with Spout, 710-mL",43.99,34.99,20.0,kitchen,142-7376X,0.0,https://www.canadiantire.ca/en/pdp/thermos-vacuum-insulated-stainless-steel-reusable-hydration-bottle-with-spout-710-ml-1427376p.html#srp
"Stratus Striker Adult Bike, 21-Speed, 27.5-in, Aluminum Frame, Blue",629.99,529.99,16.0,cycling,071-2054X,0.0,https://www.canadiantire.ca/en/pdp/stratus-striker-adult-bike-21-speed-27-5-in-aluminum-frame-blue-0712054p.html#srp
"NOMA Darby 3-Blade 6-Speed Ceiling Fan with LED Light Kit & Remote, Matte Black, 52-in",239.99,199.99,17.0,electrical,052-9721-6,1.0,https://www.canadiantire.ca/en/pdp/noma-darby-3-blade-6-speed-ceiling-fan-with-led-light-kit-remote-matte-black-52-in-0529721p.html#srp
CANVAS Cove All-Weather Steel & Wicker Outdoor/Patio Rocking Chair with Large UV-Resistant Cushion,499.99,449.99,10.0,backyard-living,188-0266-2,4.1,https://www.canadiantire.ca/en/pdp/canvas-cove-all-weather-steel-wicker-outdoor-patio-rocking-chair-with-large-uv-resistant-cushion-1880266p.html#srp
"BIC Ecolutions Pocket Lighter, Eco-Friendly Candle Lighter, 2-pk",3.99,3.59,10.0,home-essentials,153-1809-8,4.8,https://www.canadiantire.ca/en/pdp/bic-ecolutions-pocket-lighter-eco-friendly-candle-lighter-2-pk-1531809p.html#srp
"Alpena TREKTEC™ D17P LED Spotlight/Light Bar, 3,400 Lumens",169.99,152.99,10.0,automotive-outdoor-adventure,020-3527-2,0.0,https://www.canadiantire.ca/en/pdp/alpena-trektec-d17p-led-spotlight-light-bar-3-400-lumens-0203527p.html#srp
"PADERNO 5-Ply Copper Core Stainless Steel Cookware Set, Oven Safe, 12-pc",2399.99,699.99,71.0,kitchen,142-7212-6,4.9,https://www.canadiantire.ca/en/pdp/paderno-5-ply-copper-core-stainless-steel-cookware-set-oven-safe-12-pc-1427212p.html#srp
"Stratus Hightown Electric Bike, 700C, Blue",1499.99,1199.99,20.0,cycling,071-2084-8,3.0,https://www.canadiantire.ca/en/pdp/stratus-hightown-electric-bike-700c-blue-0712084p.html#srp
Intex Seascape Island,249.99,199.99,20.0,seasonal-recreation,079-1426-6,5.0,https://www.canadiantire.ca/en/pdp/intex-seascape-island-0791426p.html#srp
"Supercycle Radex Adult Bike, 21-Speed, 24-in, Adult/Youth Bike, Black",479.99,239.99,50.0,cycling,071-2081-4,5.0,https://www.canadiantire.ca/en/pdp/supercycle-radex-adult-bike-21-speed-24-in-adult-youth-bike-black-0712081p.html#srp
"Certified 3 Layer Water Resistant Car Cover with UV Protection, Assorted, Large: Fits cars 16 8"" to 19 (508 to 579 cm) in length",134.99,121.49,10.0,car-care-accessories,041-2258-8,0.0,https://www.canadiantire.ca/en/pdp/certified-3-layer-water-resistant-car-cover-with-uv-protection-assorted-large-fits-cars-16-8-to-19-508-to-579-cm-in-length-0412258p.html#srp
"Forcefield Super Grip Unisex Adult Work Gloves, Oil & Water-Resistant, Ages 18+, 2-pk",1.99,,,outdoor-tools,399-9297-2,0.0,https://www.canadiantire.ca/en/pdp/forcefield-super-grip-unisex-adult-work-gloves-oil-water-resistant-ages-18-2-pk-3999297p.html#srp
"Cascade® Platinum ActionPacs™ Dishwasher Detergent Pods, Fresh Scent, 39-pc",17.99,16.19,10.0,home-essentials,153-1836-2,0.0,https://www.canadiantire.ca/en/pdp/cascade-platinum-actionpacs-dishwasher-detergent-pods-fresh-scent-39-pc-1531836p.html#srp
"Rockford Fosgate Prime 3-Way Full-Range Car Speaker, Black, 6.5-in",99.99,79.99,20.0,car-care-accessories,035-8084-0,0.0,https://www.canadiantire.ca/en/pdp/rockford-fosgate-prime-3-way-full-range-car-speaker-black-6-5-in-0358084p.html#srp
"Purina® Fancy Feast® Cat Food, Grilled Tuna, 85-g",0.99,0.9,9.0,pet-care,042-5087-4,4.7,https://www.canadiantire.ca/en/pdp/purina-fancy-feast-cat-food-grilled-tuna-85-g-0425087p.html#srp
"Jimmy Styks Inflatable Water Mat with Electric Air Pump, 12-ft",899.99,799.99,11.0,seasonal-recreation,079-1424-0,0.0,https://www.canadiantire.ca/en/pdp/jimmy-styks-inflatable-water-mat-with-electric-air-pump-12-ft-0791424p.html#srp
"Reduce Cold Dual-Wall Vacuum Insulated Travel Mug, Light Pink, 710mL",29.99,23.99,20.0,kitchen,142-7360-2,0.0,https://www.canadiantire.ca/en/pdp/reduce-cold-dual-wall-vacuum-insulated-travel-mug-light-pink-710ml-1427360p.html#srp
"Cascade® Platinum Plus ActionPacs™ Dishwasher Detergent Pods with Dawn, Fresh Scent, 30-pc",17.99,16.19,10.0,home-essentials,153-1840-0,4.8,https://www.canadiantire.ca/en/pdp/cascade-platinum-plus-actionpacs-dishwasher-detergent-pods-with-dawn-fresh-scent-30-pc-1531840p.html#srp
"Purina® Fancy Feast® Cat Food, Grilled Chicken, 85-g",0.99,0.9,9.0,pet-care,042-6472-0,4.7,https://www.canadiantire.ca/en/pdp/purina-fancy-feast-cat-food-grilled-chicken-85-g-0426472p.html#srp
"Purina® Fancy Feast® Cat Food, Cod, Sole & Shrimp, 85-g",0.99,0.9,9.0,pet-care,042-6195-0,4.8,https://www.canadiantire.ca/en/pdp/purina-fancy-feast-cat-food-cod-sole-shrimp-85-g-0426195p.html#srp
"Pilot Polished Rolled Edge Exhaust Tip, 5-in",19.99,16.99,15.0,heavy-auto-parts,041-7570-2,4.0,https://www.canadiantire.ca/en/pdp/pilot-polished-rolled-edge-exhaust-tip-5-in-0417570p.html#srp
"3M™ Filtrete™ Allergen Defense Micro Allergen Filter, MPR 1000, 14 x 25 x 1-in, 1-pk",22.49,17.99,20.0,home-environment,064-3454-0,4.8,https://www.canadiantire.ca/en/pdp/3m-filtrete-allergen-defense-micro-allergen-filter-mpr-1000-14-x-25-x-1-in-1-pk-0643454p.html#srp
"Raleigh Meteor Adult Bike with Reflectors, 7-Speed, 20-in, Grey",379.99,359.99,5.0,cycling,071-2064-6,0.0,https://www.canadiantire.ca/en/pdp/raleigh-meteor-adult-bike-with-reflectors-7-speed-20-in-grey-0712064p.html#srp
"NOMA Landon 5-Reversible Blades 6-Speed Indoor Ceiling Fan with DC Motor & Remote, 52-in, Matte Black",299.99,239.99,20.0,home-decor,052-9608-8,0.0,https://www.canadiantire.ca/en/pdp/noma-landon-5-reversible-blades-6-speed-indoor-ceiling-fan-with-dc-motor-remote-52-in-matte-black-0529608p.html#srp
"Thermos Vacuum Insulated Stainless Steel Direct Drink Water Bottle, 470-mL",43.99,34.99,20.0,kitchen,142-7379X,0.0,https://www.canadiantire.ca/en/pdp/thermos-vacuum-insulated-stainless-steel-direct-drink-water-bottle-470-ml-1427379p.html#srp
"Purina® Fancy Feast® Cat Food, Tender Liver and Chicken, 85-g",0.99,0.9,9.0,pet-care,042-6470-4,4.8,https://www.canadiantire.ca/en/pdp/purina-fancy-feast-cat-food-tender-liver-and-chicken-85-g-0426470p.html#srp
"SIMONIZ Platinum Multi-Use Coral Fleece Detailing Towels, Grey, 8-pk",17.99,15.29,15.0,car-care-accessories,039-7049-4,0.0,https://www.canadiantire.ca/en/pdp/simoniz-platinum-multi-use-coral-fleece-detailing-towels-grey-8-pk-0397049p.html#srp
"Purina® Fancy Feast® Cat Food, Turkey And Giblets, 85-g",0.99,0.9,9.0,pet-care,042-4048-4,4.6,https://www.canadiantire.ca/en/pdp/purina-fancy-feast-cat-food-turkey-and-giblets-85-g-0424048p.html#srp
NOMA 6-Outlet 2 USB-A + USB-C Wall Block,29.99,23.99,20.0,electrical,152-2710-6,0.0,https://www.canadiantire.ca/en/pdp/noma-6-outlet-2-usb-a-usb-c-wall-block-1522710p.html#srp
"NOMA Baxter 4-Blade 6-Speed Ceiling Fan with Integrated LED Light Kit & Remote, Matte White, 48-in",199.99,159.99,20.0,home-decor,052-9719-4,0.0,https://www.canadiantire.ca/en/pdp/noma-baxter-4-blade-6-speed-ceiling-fan-with-integrated-led-light-kit-remote-matte-white-48-in-0529719p.html#srp
"Simoniz Paper Hanging Air Freshener, Cool Ice Scent, 6-pk",5.99,4.79,20.0,car-care-accessories,037-4960-4,4.0,https://www.canadiantire.ca/en/pdp/simoniz-paper-hanging-air-freshener-cool-ice-scent-6-pk-0374960p.html#srp
"SIMONIZ Platinum Twisted Terry Drying Towels, 1000 GSM, Machine Washable, Grey, 2-pk",24.99,21.24,15.0,car-care-accessories,039-7048-6,1.0,https://www.canadiantire.ca/en/pdp/simoniz-platinum-twisted-terry-drying-towels-1000-gsm-machine-washable-grey-2-pk-0397048p.html#srp
"KitchenAid Classic Forged Triple-Rivet Cutlery Wood Block with Built-in Sharpener, White, 14-pc",499.99,149.99,70.0,kitchen,142-6742-0,0.0,https://www.canadiantire.ca/en/pdp/kitchenaid-classic-forged-triple-rivet-cutlery-wood-block-with-built-in-sharpener-white-14-pc-1426742p.html#srp
"Tide Febreze Power Laundry Detergent Pods, Botanical Rain, 48-pk",26.99,24.29,10.0,home-essentials,153-1856-4,0.0,https://www.canadiantire.ca/en/pdp/tide-febreze-power-laundry-detergent-pods-botanical-rain-48-pk-1531856p.html#srp
"Reduce Cold Dual-Wall Vacuum Insulated Travel Mug, Light Pink, 1.18L",39.99,25.99,35.0,kitchen,142-7361-0,0.0,https://www.canadiantire.ca/en/pdp/reduce-cold-dual-wall-vacuum-insulated-travel-mug-light-pink-1-18l-1427361p.html#srp
"Temptations Meaty Salmon Bites Cat Treats, 42.5-g",3.49,3.14,10.0,pet-care,142-7817-8,4.6,https://www.canadiantire.ca/en/pdp/temptations-meaty-salmon-bites-cat-treats-42-5-g-1427817p.html#srp
"CANVAS Steel Convertible 40,000 BTUs Erikson Gas Fire Table, 20-in",449.99,349.99,22.0,backyard-living,085-0101-8,1.0,https://www.canadiantire.ca/en/pdp/canvas-steel-convertible-40-000-btus-erikson-gas-fire-table-20-in-0850101p.html#srp
Cat Craft Medium Cat Tree Combo Condo Bed Scratcher,129.99,71.49,45.0,pet-care,142-6931-0,4.0,https://www.canadiantire.ca/en/pdp/cat-craft-medium-cat-tree-combo-condo-bed-scratcher-1426931p.html#srp
"Thermos Vacuum Insulated Stainless Steel Portable Travel Mug, 470-mL",43.99,34.99,20.0,kitchen,142-7374X,0.0,https://www.canadiantire.ca/en/pdp/thermos-vacuum-insulated-stainless-steel-portable-travel-mug-470-ml-1427374p.html#srp
BIC DjEEP Premium Disposable Pocket Lighter with Wind Guard,3.99,3.59,10.0,home-essentials,153-1810-2,0.0,https://www.canadiantire.ca/en/pdp/bic-djeep-premium-disposable-pocket-lighter-with-wind-guard-1531810p.html#srp
"Stratus Trillium Adult Bike, 700C, 7-Speed, Cruiser Bike, Green",519.99,419.99,19.0,cycling,071-2057-4,0.0,https://www.canadiantire.ca/en/pdp/stratus-trillium-adult-bike-700c-7-speed-cruiser-bike-green-0712057p.html#srp
"Woods ARCTIC Roto-Moulded Cooler with Handle, 20-L, Light Blue",269.99,199.99,26.0,camping,085-0303-8,5.0,https://www.canadiantire.ca/en/pdp/woods-arctic-roto-moulded-cooler-with-handle-20-l-light-blue-0850303p.html#srp
"Simoniz Vent Clip Car Air Freshener, Cool Ice Scent, 5-pk",9.99,7.99,20.0,car-care-accessories,037-4970-0,0.0,https://www.canadiantire.ca/en/pdp/simoniz-vent-clip-car-air-freshener-cool-ice-scent-5-pk-0374970p.html#srp
"Scosche MagicMount™ Pro2 Extendo Phone Mount with Telescoping Arm, Black",54.99,39.99,27.0,car-care-accessories,035-5555-8,5.0,https://www.canadiantire.ca/en/pdp/scosche-magicmount-pro2-extendo-phone-mount-with-telescoping-arm-black-0355555p.html#srp
"Coleman Wheeled Marine Cooler, 58-L",199.99,139.99,30.0,camping,085-0300-4,4.0,https://www.canadiantire.ca/en/pdp/coleman-wheeled-marine-cooler-58-l-0850300p.html#srp
"Raleigh Meridian MIPS Youth Mountain Bike Helmet, Green",86.99,73.89,15.0,cycling,073-5169-6,0.0,https://www.canadiantire.ca/en/pdp/raleigh-meridian-mips-youth-mountain-bike-helmet-green-0735169p.html#srp
"KitchenAid Forged Japanese Steel Blade Cutlery, White, 3-pc",129.99,49.99,62.0,kitchen,142-6756-8,4.0,https://www.canadiantire.ca/en/pdp/kitchenaid-forged-japanese-steel-blade-cutlery-white-3-pc-1426756p.html#srp
"IAMS Advanced Health Skin & Coat Chicken & Salmon Recipe Adult Dry Dog Food, 12.2-kg",53.99,48.59,10.0,pet-care,142-7746-6,0.0,https://www.canadiantire.ca/en/pdp/iams-advanced-health-skin-coat-chicken-salmon-recipe-adult-dry-dog-food-12-2-kg-1427746p.html#srp
"Coleman Oval Steel Frame Swimming Pool, 16-ft x 10-ft x 42-in",899.99,799.99,11.0,backyard-fun,081-0231-6,3.6,https://www.canadiantire.ca/en/pdp/coleman-oval-steel-frame-swimming-pool-16-ft-x-10-ft-x-42-in-0810231p.html#srp
CANVAS Belwood Rust-Proof Aluminum Outdoor/Patio Dining Bench,329.99,314.99,5.0,backyard-living,088-0539-2,0.0,https://www.canadiantire.ca/en/pdp/canvas-belwood-rust-proof-aluminum-outdoor-patio-dining-bench-0880539p.html#srp
NOMA iQ 35 Pint 2-Speed ENERGY STAR® Most Efficient Dehumidifier,319.99,269.99,16.0,home-environment,043-8819-4,4.7,https://www.canadiantire.ca/en/pdp/noma-iq-35-pint-2-speed-energy-star-most-efficient-dehumidifier-0438819p.html#srp
"Pfister Seahaven Single Lever Kitchen Faucet with Pfast Connect™, High Arc, Stainless Steel",329.99,197.99,40.0,plumbing,063-4855-2,4.9,https://www.canadiantire.ca/en/pdp/pfister-seahaven-single-lever-kitchen-faucet-with-pfast-connect-high-arc-stainless-steel-0634855p.html#srp
Outbound 10-Person Dome Tent with Screen Room,329.99,229.99,30.0,camping,076-6437-6,1.0,https://www.canadiantire.ca/en/pdp/outbound-10-person-dome-tent-with-screen-room-0766437p.html#srp
Supercycle Crosstrails Youth Bike Helmet,32.99,27.99,15.0,cycling,073-5208X,0.0,https://www.canadiantire.ca/en/pdp/supercycle-crosstrails-youth-bike-helmet-0735208p.html#srp
Bosch Freak GDX18V-1800 18V 2-in-1 Bit/Socket Brushless Impact Driver,199.99,149.99,25.0,tools,054-8726-8,4.8,https://www.canadiantire.ca/en/pdp/bosch-freak-gdx18v-1800-18v-2-in-1-bit-socket-brushless-impact-driver-0548726p.html#srp
"NOMA Bower 3-Blade 6-Speed Indoor Ceiling Fan with DC Motor & Remote, 52-in, Matte Black",269.99,214.99,20.0,home-decor,052-9606-2,0.0,https://www.canadiantire.ca/en/pdp/noma-bower-3-blade-6-speed-indoor-ceiling-fan-with-dc-motor-remote-52-in-matte-black-0529606p.html#srp
"Alpena TREKTEC™ D12P LED Spotlight/Light Bar, 3,200 Lumens",149.99,134.99,10.0,automotive-outdoor-adventure,020-3526-4,0.0,https://www.canadiantire.ca/en/pdp/alpena-trektec-d12p-led-spotlight-light-bar-3-200-lumens-0203526p.html#srp
"Outbound Womens Waterproof Polka Dot Rubber Boots with Traction Outsole, Dark Blue",47.99,39.99,17.0,footwear-apparel,187-3733X,0.0,https://www.canadiantire.ca/en/pdp/outbound-women-s-waterproof-polka-dot-rubber-boots-with-traction-outsole-dark-blue-1873733p.html#srp
NOMA 3-Outlet 2 USB-A + USB-C Wall Block,19.99,15.99,20.0,electrical,152-2709-2,5.0,https://www.canadiantire.ca/en/pdp/noma-3-outlet-2-usb-a-usb-c-wall-block-1522709p.html#srp
"Macpek RSSW Lightning Alloy Wheel/Rim, Gun Metal Grey",274.99,219.99,20.0,tires,241-5933X,0.0,https://www.canadiantire.ca/en/pdp/macpek-rssw-lightning-alloy-wheel-rim-gun-metal-grey-2415933p.html#srp
NOMA 2-Outlet Power Bar with USB-A & USB-C Charging Ports,19.99,15.99,20.0,electrical,152-2705-0,0.0,https://www.canadiantire.ca/en/pdp/noma-2-outlet-power-bar-with-usb-a-usb-c-charging-ports-1522705p.html#srp
"SIMONIZ Platinum Ceramic Auto Glass Cleaner Spray, 473-mL",12.99,11.04,15.0,car-care-accessories,039-6533-6,0.0,https://www.canadiantire.ca/en/pdp/simoniz-platinum-ceramic-auto-glass-cleaner-spray-473-ml-0396533p.html#srp
"Reload 1080p Dashcam with a 2.35-in IPS Screen & 16GB Memory Card, Black",149.99,74.99,50.0,car-care-accessories,035-0740-6,2.0,https://www.canadiantire.ca/en/pdp/reload-1080p-dashcam-with-a-2-35-in-ips-screen-16gb-memory-card-black-0350740p.html#srp
"Bluehive GaN Power Delivery 30W Flat Wall Charger, White",29.99,19.99,33.0,car-care-accessories,035-7402-0,0.0,https://www.canadiantire.ca/en/pdp/bluehive-gan-power-delivery-30w-flat-wall-charger-white-0357402p.html#srp
"Alpena TREKTEC™ S32P LED Spotlight/Light Bar, 6,200 Lumens",229.99,206.99,10.0,automotive-outdoor-adventure,020-3528-0,0.0,https://www.canadiantire.ca/en/pdp/alpena-trektec-s32p-led-spotlight-light-bar-6-200-lumens-0203528p.html#srp
"Alpena TREKTEC™ D22P LED Spotlight/Light Bar, 6,300 Lumens",229.99,206.99,10.0,automotive-outdoor-adventure,020-3535-2,0.0,https://www.canadiantire.ca/en/pdp/alpena-trektec-d22p-led-spotlight-light-bar-6-300-lumens-0203535p.html#srp
"OxiClean White Revive Laundry Stain Remover Powder, 2.12-kg",20.99,18.89,10.0,home-essentials,153-1708-8,0.0,https://www.canadiantire.ca/en/pdp/oxiclean-white-revive-laundry-stain-remover-powder-2-12-kg-1531708p.html#srp
"Bluehive 20,000 mAh Portable Power Bank, Black",89.99,29.99,67.0,car-care-accessories,035-5473-2,0.0,https://www.canadiantire.ca/en/pdp/bluehive-20-000-mah-portable-power-bank-black-0355473p.html#srp
"Scotties Sponge Ultra Absorbent Paper Towel, 2-Ply, 2 Double Rolls",3.0,,,home-essentials,499-1119-8,0.0,https://www.canadiantire.ca/en/pdp/scotties-sponge-ultra-absorbent-paper-towel-2-ply-2-double-rolls-4991119p.html#srp
"Alpena TREKTEC™ D52P LED Spotlight/Light Bar, 14,500 Lumens",439.99,395.99,10.0,automotive-outdoor-adventure,020-3563-4,0.0,https://www.canadiantire.ca/en/pdp/alpena-trektec-d52p-led-spotlight-light-bar-14-500-lumens-0203563p.html#srp
"Yardworks 180° Swivel Wall Mounted Auto Hose Reel with Large Carrying Handle, 65-ft",149.99,119.99,20.0,outdoor-tools,159-1912-8,1.2,https://www.canadiantire.ca/en/pdp/yardworks-180-swivel-wall-mounted-auto-hose-reel-with-large-carrying-handle-65-ft-1591912p.html#srp
"Stratus Phaser Youth Hardtail Mountain Bike, 24-in",449.99,399.99,11.0,cycling,071-2041X,0.0,https://www.canadiantire.ca/en/pdp/stratus-phaser-youth-hardtail-mountain-bike-24-in-0712041p.html#srp
"Certified 3 Layer Water Resistant Car Cover with UV Protection, Assorted, X-Large: Fits cars 19 to 22 (579 to 670 cm) in length",144.99,130.49,10.0,car-care-accessories,041-2259-6,0.0,https://www.canadiantire.ca/en/pdp/certified-3-layer-water-resistant-car-cover-with-uv-protection-assorted-x-large-fits-cars-19-to-22-579-to-670-cm-in-length-0412259p.html#srp
"Stratus Hightown Electric Bike, 700C, Blue",1499.99,1199.99,20.0,cycling,071-2084-8,3.0,https://www.canadiantire.ca/en/pdp/stratus-hightown-electric-bike-700c-blue-0712084p.html#srp
Intex Seascape Island,249.99,199.99,20.0,seasonal-recreation,079-1426-6,5.0,https://www.canadiantire.ca/en/pdp/intex-seascape-island-0791426p.html#srp
"Supercycle Radex Adult Bike, 21-Speed, 24-in, Adult/Youth Bike, Black",479.99,239.99,50.0,cycling,071-2081-4,5.0,https://www.canadiantire.ca/en/pdp/supercycle-radex-adult-bike-21-speed-24-in-adult-youth-bike-black-0712081p.html#srp
"Certified 3 Layer Water Resistant Car Cover with UV Protection, Assorted, Large: Fits cars 16 8"" to 19 (508 to 579 cm) in length",134.99,121.49,10.0,car-care-accessories,041-2258-8,0.0,https://www.canadiantire.ca/en/pdp/certified-3-layer-water-resistant-car-cover-with-uv-protection-assorted-large-fits-cars-16-8-to-19-508-to-579-cm-in-length-0412258p.html#srp
